"DateTime";"Users";"Users Trend";"In-Game"
"2022-04-15 14:50:00";27372124;21646528,21147332;8216270
"2022-04-15 15:00:00";27313897;21655373,394828;8166001
"2022-04-15 15:10:00";27181848;21664758,405118994;8102744
"2022-04-15 15:20:00";27050191;21674393,99599929;8044051
"2022-04-15 15:30:00";26905880;21684234,466506917;7957110
"2022-04-15 15:40:00";26736970;21694371,028549;7885818
"2022-04-15 15:50:00";26569871;21704515,003040135;7811758
"2022-04-15 16:00:00";26373044;21714761,633683145;7713999
"2022-04-15 16:10:00";26139708;21724895,337575063;7617115
"2022-04-15 16:20:00";25953790;21734942,78189556;7542514
"2022-04-15 16:30:00";25774421;21744708,537548892;7472206
"2022-04-15 16:40:00";25606769;21754285,817223743;7407694
"2022-04-15 16:50:00";25454702;21763662,72836446;7344073
"2022-04-15 17:00:00";25305369;21772799,045371294;7275411
"2022-04-15 17:10:00";25162301;21781643,147634003;7225429
"2022-04-15 17:20:00";25044161;21790220,80379621;7189596
"2022-04-15 17:30:00";24935361;21798487,854535066;7152330
"2022-04-15 17:40:00";24835503;21806451,164793696;7120882
"2022-04-15 17:50:00";24740132;21814153,444575276;7093235
"2022-04-15 18:00:00";24639600;21821543,12282405;7058585
"2022-04-15 18:10:00";24528114;21828668,419403818;7027349
"2022-04-15 18:20:00";24437794;21835569,365752216;7011223
"2022-04-15 18:30:00";24346477;21842309,365645483;6988492
"2022-04-15 18:40:00";24253495;21848812,150412466;6967544
"2022-04-15 18:50:00";24158351;21855082,19615559;6933175
"2022-04-15 19:00:00";24061034;21861254,899809945;6902469
"2022-04-15 19:10:00";23946404;21867318,527870733;6885583
"2022-04-15 19:20:00";23837129;21873281,481893484;6867391
"2022-04-15 19:30:00";23708484;21879103,571128048;6816780
"2022-04-15 19:40:00";23584701;21884850,56199044;6785731
"2022-04-15 19:50:00";23455573;21890574,99088649;6743873
"2022-04-15 20:00:00";23303432;21896311,611489836;6693638
"2022-04-15 20:10:00";23110744;21902015,513258826;6636419
"2022-04-15 20:20:00";22939765;21907984,83300281;6583491
"2022-04-15 20:30:00";22755453;21913857,611989066;6515703
"2022-04-15 20:40:00";22547768;21919572,163826227;6440690
"2022-04-15 20:50:00";22355423;21925473,918105826;6364501
"2022-04-15 21:00:00";22130356;21931198,315216493;6257090
"2022-04-15 21:10:00";21871425;21936809,82602738;6154086
"2022-04-15 21:20:00";21639320;21942411,966754805;6068755
"2022-04-15 21:30:00";21408677;21948019,572663605;5977357
"2022-04-15 21:40:00";21164064;21953531,91200146;5878935
"2022-04-15 21:50:00";20930618;21959084,750784993;5782458
"2022-04-15 22:00:00";20693542;21964469,100214146;5679428
"2022-04-15 22:10:00";20435617;21969691,428617164;5584810
"2022-04-15 22:20:00";20182941;21974686,766715556;5488012
"2022-04-15 22:30:00";19948171;21979513,76849556;5376771
"2022-04-15 22:40:00";19723512;21984139,014061026;5285193
"2022-04-15 22:50:00";19537729;21988629,310145006;5202829
"2022-04-15 23:00:00";19348527;21992828,808093004;5113208
"2022-04-15 23:10:00";19160104;21996832,964052074;5041909
"2022-04-15 23:20:00";19003257;22000596,90228887;4978537
"2022-04-15 23:30:00";18870670;22004169,227421075;4915747
"2022-04-15 23:40:00";18760068;22007505,604476523;4858481
"2022-04-15 23:50:00";18672110;22010533,995489717;4810188
"2022-04-16 00:00:00";18608012;22013039,268667705;4759562
"2022-04-16 00:10:00";18540149;22015096,622996192;4734009
"2022-04-16 00:20:00";18514568;22016796,341427717;4719664
"2022-04-16 00:30:00";18511709;22018155,92852076;4713565
"2022-04-16 00:40:00";18530562;22019305,592464052;4714568
"2022-04-16 00:50:00";18450388;22019700,5386162;4679622
"2022-04-16 01:00:00";18513344;22020251,31294069;4699300
"2022-04-16 01:10:00";18556189;22020982,679574303;4733326
"2022-04-16 01:20:00";18652621;22022553,167548053;4775475
"2022-04-16 01:30:00";18756495;22024558,20181236;4819156
"2022-04-16 01:40:00";18860363;22026964,369832113;4864046
"2022-04-16 01:50:00";18966798;22029145,626714583;4913751
"2022-04-16 02:00:00";19058614;22031265,7291701;4952498
"2022-04-16 02:10:00";19154695;22033467,97588896;5018198
"2022-04-16 02:20:00";19261172;22035850,626690485;5074204
"2022-04-16 02:30:00";19352893;22038487,07650594;5120197
"2022-04-16 02:40:00";19446703;22041433,93769624;5164588
"2022-04-16 02:50:00";19536704;22044803,736661978;5201616
"2022-04-16 03:00:00";19590867;22048531,582871966;5221446
"2022-04-16 03:10:00";19642897;22052592,248454105;5245349
"2022-04-16 03:20:00";19695256;22057047,75895168;5256868
"2022-04-16 03:30:00";19733469;22061863,557576567;5256490
"2022-04-16 03:40:00";19770048;22067211,09294951;5245415
"2022-04-16 03:50:00";19804403;22072871,773839027;5240658
"2022-04-16 04:00:00";19816792;22078891,536299087;5230407
"2022-04-16 04:10:00";19842095;22085274,211883016;5245819
"2022-04-16 04:20:00";19874064;22091896,74553792;5260704
"2022-04-16 04:30:00";19907772;22098830,02860064;5281403
"2022-04-16 04:40:00";19944414;22106084,533400122;5305650
"2022-04-16 04:50:00";19979282;22113680,647637434;5326062
"2022-04-16 05:00:00";19968975;22121414,759753894;5327201
"2022-04-16 05:10:00";19996849;22129689,8200022;5367283
"2022-04-16 05:20:00";20021827;22138331,72107916;5398983
"2022-04-16 05:30:00";20043491;22147461,737367794;5413636
"2022-04-16 05:40:00";20073724;22156821,172168516;5433272
"2022-04-16 05:50:00";20127411;22166422,820040077;5451464
"2022-04-16 06:00:00";20175956;22176143,805111416;5466047
"2022-04-16 06:10:00";20200570;22185848,69127004;5487312
"2022-04-16 06:20:00";20278156;22195748,08812593;5528765
"2022-04-16 06:30:00";20353691;22205882,83769556;5551686
"2022-04-16 06:40:00";20433975;22215907,53424365;5574568
"2022-04-16 06:50:00";20519944;22225961,7947791;5607886
"2022-04-16 07:00:00";20603323;22235987,26900512;5631515
"2022-04-16 07:10:00";20707497;22246549,426096924;5673944
"2022-04-16 07:20:00";20804356;22257069,068597477;5703551
"2022-04-16 07:30:00";20924427;22267708,110618766;5737505
"2022-04-16 07:40:00";21042287;22278364,20996874;5777219
"2022-04-16 07:50:00";21174773;22288890,060454886;5816867
"2022-04-16 08:00:00";21303078;22299481,999703906;5850941
"2022-04-16 08:10:00";21443332;22310032,27065774;5907309
"2022-04-16 08:20:00";21585884;22320423,258934475;5948329
"2022-04-16 08:30:00";21717226;22330669,075407647;5979259
"2022-04-16 08:40:00";21866079;22340919,18971382;6018492
"2022-04-16 08:50:00";22013517;22351084,79921019;6045311
"2022-04-16 09:00:00";22140610;22361081,138121113;6059205
"2022-04-16 09:10:00";22276584;22370970,526497;6080383
"2022-04-16 09:20:00";22416456;22380690,97713188;6091057
"2022-04-16 09:30:00";22533856;22390337,97883959;6087897
"2022-04-16 09:40:00";22666273;22399838,128040135;6100435
"2022-04-16 09:50:00";22787565;22408999,623615935;6110523
"2022-04-16 10:00:00";22916993;22418019,90920922;6112128
"2022-04-16 10:10:00";23069783;22426845,121777397;6149737
"2022-04-16 10:20:00";23235929;22435319,241905607;6189581
"2022-04-16 10:30:00";23408940;22443551,458154306;6233717
"2022-04-16 10:40:00";23598780;22451253,153759025;6297787
"2022-04-16 10:50:00";23797297;22458569,01574809;6369281
"2022-04-16 11:00:00";24003048;22465544,560775083;6445851
"2022-04-16 11:10:00";24223710;22472220,902330197;6556036
"2022-04-16 11:20:00";24458595;22478751,556626316;6670435
"2022-04-16 11:30:00";24636220;22484756,29333306;6744349
"2022-04-16 11:40:00";24898250;22490443,509096295;6876882
"2022-04-16 11:50:00";25107804;22495626,881352253;6975194
"2022-04-16 12:00:00";25345578;22500533,503453285;7087402
"2022-04-16 12:10:00";25604484;22505276,680252574;7237329
"2022-04-16 12:20:00";25816311;22509566,781899;7363710
"2022-04-16 12:30:00";26015739;22513629,51470143;7481484
"2022-04-16 12:40:00";26262893;22517517,45882223;7616633
"2022-04-16 12:50:00";26498045;22521151,92080166;7752208
"2022-04-16 13:00:00";26701514;22524497,143533435;7859853
"2022-04-16 13:10:00";26892981;22528012,367439266;7969844
"2022-04-16 13:20:00";27089789;22530985,19575277;8072066
"2022-04-16 13:30:00";27109118;22532890,43464235;8079109
"2022-04-16 13:40:00";27392213;22535478,192891672;8216834
"2022-04-16 13:50:00";27522177;22537577,334087342;8276245
"2022-04-16 14:00:00";27631653;22539541,994412083;8313656
"2022-04-16 14:10:00";27710306;22541651,047860548;8356654
"2022-04-16 14:20:00";27774487;22543335,797722835;8381980
"2022-04-16 14:30:00";27788253;22544825,391860165;8373200
"2022-04-16 14:40:00";27779887;22546174,78741806;8357905
"2022-04-16 14:50:00";27755588;22547225,212427013;8324125
"2022-04-16 15:00:00";27685765;22548184,40381067;8278018
"2022-04-16 15:10:00";27571873;22549055,713177577;8219164
"2022-04-16 15:20:00";27454344;22549759,114512753;8178169
"2022-04-16 15:30:00";27303386;22550317,990149703;8120974
"2022-04-16 15:40:00";27110191;22550701,795898065;8054609
"2022-04-16 15:50:00";26954706;22551097,935155347;7981242
"2022-04-16 16:00:00";26746666;22551373,94931968;7881296
"2022-04-16 16:10:00";26495315;22551597,63894742;7792312
"2022-04-16 16:20:00";26252063;22551506,13479866;7697290
"2022-04-16 16:30:00";26067273;22551496,203909136;7642483
"2022-04-16 16:40:00";25886869;22551465,307883;7573325
"2022-04-16 16:50:00";25727846;22551449,386802465;7507022
"2022-04-16 17:00:00";25582107;22551543,79411806;7440169
"2022-04-16 17:10:00";25428809;22551665,590966374;7386169
"2022-04-16 17:20:00";25306101;22551853,005763512;7346680
"2022-04-16 17:30:00";25189478;22552091,722311743;7303542
"2022-04-16 17:40:00";25076504;22552363,964854296;7264001
"2022-04-16 17:50:00";24968959;22552670,64452846;7224267
"2022-04-16 18:00:00";24859716;22553027,795567542;7184666
"2022-04-16 18:10:00";24734913;22553431,52677244;7153889
"2022-04-16 18:20:00";24620979;22553795,957331438;7116301
"2022-04-16 18:30:00";24522274;22554220,011416852;7092404
"2022-04-16 18:40:00";24417948;22554664,10223173;7060228
"2022-04-16 18:50:00";24321742;22555179,454873167;7031428
"2022-04-16 19:00:00";24213527;22555686,14396037;6999325
"2022-04-16 19:10:00";24083445;22556161,950772606;6960147
"2022-04-16 19:20:00";23969878;22556646,995424315;6932423
"2022-04-16 19:30:00";23854948;22557250,27073005;6903341
"2022-04-16 19:40:00";23727983;22557857,125809103;6868624
"2022-04-16 19:50:00";23606910;22558552,825417977;6835643
"2022-04-16 20:00:00";23459221;22559294,91240084;6785460
"2022-04-16 20:10:00";23275990;22560109,415261943;6731977
"2022-04-16 20:20:00";23103475;22560929,86307704;6681275
"2022-04-16 20:30:00";22923649;22561785,00379414;6619937
"2022-04-16 20:40:00";22735643;22562763,268619515;6552240
"2022-04-16 20:50:00";22539530;22563706,816077236;6478355
"2022-04-16 21:00:00";22333883;22564748,216603324;6397566
"2022-04-16 21:10:00";22088384;22565861,929533005;6309721
"2022-04-16 21:20:00";21872006;22567062,62165001;6232661
"2022-04-16 21:30:00";21640148;22568234,129186645;6140262
"2022-04-16 21:40:00";21407600;22569487,68200849;6048358
"2022-04-16 21:50:00";21177202;22570742,53927726;5949420
"2022-04-16 22:00:00";20936165;22571980,988049503;5835906
"2022-04-16 22:10:00";20678204;22573239,79382196;5733422
"2022-04-16 22:20:00";20435071;22574540,665261947;5635791
"2022-04-16 22:30:00";20201332;22575846,27964042;5537585
"2022-04-16 22:40:00";19980448;22577224,53196786;5446142
"2022-04-16 22:50:00";19770686;22578494,42662714;5357376
"2022-04-16 23:00:00";19574064;22579744,633142594;5263898
"2022-04-16 23:10:00";19371489;22580952,731834963;5182814
"2022-04-16 23:20:00";19202567;22582122,069513306;5111974
"2022-04-16 23:30:00";19050435;22583217,538085993;5044931
"2022-04-16 23:40:00";18921501;22584238,90900953;4974005
"2022-04-16 23:50:00";18816172;22585217,204470336;4918676
"2022-04-17 00:00:00";18738942;22586191,49453947;4867295
"2022-04-17 00:10:00";18656541;22587182,875561204;4828206
"2022-04-17 00:20:00";18607709;22588134,179670718;4805222
"2022-04-17 00:30:00";18588515;22589077,47767587;4790409
"2022-04-17 00:40:00";18588651;22589974,872266296;4781883
"2022-04-17 00:50:00";18619705;22591516,713597618;4787892
"2022-04-17 01:00:00";18658872;22592919,840098746;4794374
"2022-04-17 01:10:00";18720476;22594406,594998077;4826417
"2022-04-17 01:20:00";18798781;22595731,076777942;4870625
"2022-04-17 01:30:00";18885178;22596870,56284774;4916207
"2022-04-17 01:40:00";18986376;22597902,546369746;4964255
"2022-04-17 01:50:00";19099432;22598854,694530524;5015628
"2022-04-17 02:00:00";19196709;22599705,752365313;5059904
"2022-04-17 02:10:00";19297347;22600488,10233157;5112929
"2022-04-17 02:20:00";19413506;22601161,06483433;5167997
"2022-04-17 02:30:00";19520534;22601767,07331433;5217119
"2022-04-17 02:40:00";19624941;22602284,498099484;5262712
"2022-04-17 02:50:00";19722096;22602671,13204085;5303154
"2022-04-17 03:00:00";19790960;22602978,295071755;5325786
"2022-04-17 03:10:00";19860991;22603237,66315485;5351187
"2022-04-17 03:20:00";19926930;22603359,164521705;5361844
"2022-04-17 03:30:00";19981968;22603414,069361817;5366405
"2022-04-17 03:40:00";20031416;22603376,43041784;5368969
"2022-04-17 03:50:00";20089678;22603305,281485844;5378935
"2022-04-17 04:00:00";20124884;22603206,668598168;5382268
"2022-04-17 04:10:00";20170787;22603104,19315678;5403126
"2022-04-17 04:20:00";20223178;22602961,24436388;5433564
"2022-04-17 04:30:00";20264921;22602756,31835647;5457110
"2022-04-17 04:40:00";20317055;22602563,788130753;5493120
"2022-04-17 04:50:00";20369782;22602362,65681637;5527896
"2022-04-17 05:00:00";20401004;22602296,13028839;5551953
"2022-04-17 05:10:00";20414626;22602061,619873445;5572686
"2022-04-17 05:20:00";20481147;22601944,574708734;5630055
"2022-04-17 05:30:00";20518176;22601773,15498472;5653883
"2022-04-17 05:40:00";20562961;22601612,434711214;5681242
"2022-04-17 05:50:00";20626569;22601431,941066913;5710226
"2022-04-17 06:00:00";20676675;22601201,651104506;5729950
"2022-04-17 06:10:00";20741688;22601205,34116607;5767578
"2022-04-17 06:20:00";20815869;22601170,847824745;5790202
"2022-04-17 06:30:00";20897369;22601174,95610919;5826030
"2022-04-17 06:40:00";20988554;22601181,825621113;5860382
"2022-04-17 06:50:00";21076904;22601253,61027447;5893475
"2022-04-17 07:00:00";21195930;22601576,064992703;5929776
"2022-04-17 07:10:00";21257721;22601650,956656616;5953725
"2022-04-17 07:20:00";21422852;22602188,632343832;6012586
"2022-04-17 07:30:00";21540873;22602695,763455078;6049064
"2022-04-17 07:40:00";21655287;22603203,205940478;6078728
"2022-04-17 07:50:00";21807759;22603871,38229907;6118269
"2022-04-17 08:00:00";21955585;22604684,79578444;6162752
"2022-04-17 08:10:00";22097690;22605546,24114471;6205459
"2022-04-17 08:20:00";22219774;22606342,607062194;6242830
"2022-04-17 08:30:00";22377030;22607371,95205682;6273007
"2022-04-17 08:40:00";22513224;22608388,930834435;6303837
"2022-04-17 08:50:00";22663579;22609490,995004267;6325291
"2022-04-17 09:00:00";22800851;22610713,763840683;6329236
"2022-04-17 09:10:00";22884876;22611668,79181127;6328938
"2022-04-17 09:20:00";23051838;22612901,025718883;6329053
"2022-04-17 09:30:00";23182037;22614249,93167795;6316533
"2022-04-17 09:40:00";23291124;22615507,57104197;6309677
"2022-04-17 09:50:00";23405760;22616819,260201477;6301470
"2022-04-17 10:00:00";23522094;22618165,59258111;6299949
"2022-04-17 10:10:00";23650055;22619453,837774742;6318317
"2022-04-17 10:20:00";23784347;22620676,34866137;6349052
"2022-04-17 10:30:00";23910943;22621744,680028778;6367837
"2022-04-17 10:40:00";24079995;22622822,725658286;6425499
"2022-04-17 10:50:00";24249557;22623819,280198168;6484259
"2022-04-17 11:00:00";24446558;22624889,951233946;6557010
"2022-04-17 11:10:00";24637460;22625886,505367562;6650732
"2022-04-17 11:20:00";24836523;22626779,319100138;6744391
"2022-04-17 11:30:00";25036748;22627904,970094465;6841978
"2022-04-17 11:40:00";25255659;22628857,801516954;6961366
"2022-04-17 11:50:00";25447672;22629814,88373821;7069859
"2022-04-17 12:00:00";25656213;22630735,438618947;7178625
"2022-04-17 12:10:00";25876038;22631536,04942708;7305855
"2022-04-17 12:20:00";26093109;22632438,66861537;7426804
"2022-04-17 12:30:00";26284246;22633353,970621236;7530691
"2022-04-17 12:40:00";26481025;22634098,65467483;7657544
"2022-04-17 12:50:00";26674892;22634671,32128297;7762668
"2022-04-17 13:00:00";26821964;22635029,815230254;7844314
"2022-04-17 13:10:00";26991089;22635323,45671513;7951133
"2022-04-17 13:20:00";27139324;22635381,575645197;8036998
"2022-04-17 13:30:00";27247971;22636115,36096305;8099595
"2022-04-17 13:40:00";27331832;22635725,899028383;8151725
"2022-04-17 13:50:00";27392171;22635040,45183302;8179561
"2022-04-17 14:00:00";27433599;22633943,90358687;8190143
"2022-04-17 14:10:00";27429721;22632440,59204057;8194231
"2022-04-17 14:20:00";27427296;22630615,446802862;8189596
"2022-04-17 14:30:00";27365311;22628373,11626521;8154104
"2022-04-17 14:40:00";27206167;22625270,44004778;8069712
"2022-04-17 14:50:00";27158957;22622115,7973923;8044799
"2022-04-17 15:00:00";26962630;22618174,0439218;7941895
"2022-04-17 15:10:00";26683022;22613287,854452424;7836856
"2022-04-17 15:20:00";26488197;22607978,24558268;7752673
"2022-04-17 15:30:00";26302515;22602483,7196641;7669956
"2022-04-17 15:40:00";26069473;22596767,790688865;7580470
"2022-04-17 15:50:00";25868244;22590765,40854473;7491428
"2022-04-17 16:00:00";25683879;22584932,430689827;7401960
"2022-04-17 16:10:00";25423952;22579048,77244808;7297460
"2022-04-17 16:20:00";25248584;22573580,821348395;7227430
"2022-04-17 16:30:00";25090302;22568279,02431072;7165415
"2022-04-17 16:40:00";24939583;22563172,60109899;7103477
"2022-04-17 16:50:00";24835901;22558424,711022276;7058981
"2022-04-17 17:00:00";24740841;22553973,54337781;7010308
"2022-04-17 17:10:00";24643572;22549867,412975814;6973318
"2022-04-17 17:20:00";24579673;22546115,502568446;6959350
"2022-04-17 17:30:00";24529914;22542768,353367906;6950282
"2022-04-17 17:40:00";24481478;22539807,17924035;6942037
"2022-04-17 17:50:00";24437010;22537209,47030794;6933213
"2022-04-17 18:00:00";24405945;22535070,82847188;6921582
"2022-04-17 18:10:00";24339824;22533267,09420619;6906971
"2022-04-17 18:20:00";24291936;22531847,487013172;6904828
"2022-04-17 18:30:00";24247505;22530725,743361983;6895270
"2022-04-17 18:40:00";24194282;22529884,993131306;6885224
"2022-04-17 18:50:00";24131680;22529217,182073906;6847537
"2022-04-17 19:00:00";24059354;22528743,46696828;6773554
"2022-04-17 19:10:00";23950716;22528363,6465908;6747919
"2022-04-17 19:20:00";23865602;22528110,03103827;6750766
"2022-04-17 19:30:00";23764212;22527891,345397465;6745531
"2022-04-17 19:40:00";23667205;22527797,489832953;6745307
"2022-04-17 19:50:00";23560413;22527716,679612193;6717592
"2022-04-17 20:00:00";23425943;22527645,708354;6677625
"2022-04-17 20:10:00";23251923;22527555,312441476;6625926
"2022-04-17 20:20:00";23085482;22527420,267159708;6576420
"2022-04-17 20:30:00";22914838;22527261,06945134;6518382
"2022-04-17 20:40:00";22716030;22526967,9923773;6451547
"2022-04-17 20:50:00";22511993;22526577,27220709;6378432
"2022-04-17 21:00:00";22303681;22526129,064648416;6294801
"2022-04-17 21:10:00";22056784;22525599,811532542;6210887
"2022-04-17 21:20:00";21823007;22524914,24321739;6126305
"2022-04-17 21:30:00";21600575;22524265,232014008;6039042
"2022-04-17 21:40:00";21355355;22523505,61828625;5947780
"2022-04-17 21:50:00";21127528;22522742,409853064;5855427
"2022-04-17 22:00:00";20899923;22522082,239671145;5755369
"2022-04-17 22:10:00";20632535;22521363,110236615;5647557
"2022-04-17 22:20:00";20387181;22520635,289253168;5545811
"2022-04-17 22:30:00";20189582;22520156,425900694;5463010
"2022-04-17 22:40:00";19985918;22519786,023346707;5375053
"2022-04-17 22:50:00";19790940;22519538,21191402;5289231
"2022-04-17 23:00:00";19620429;22519501,46672728;5206270
"2022-04-17 23:10:00";19438183;22519649,842928868;5127219
"2022-04-17 23:20:00";19294759;22520000,359066006;5060480
"2022-04-17 23:30:00";19163272;22520529,4996385;4991138
"2022-04-17 23:40:00";19074330;22521367,489946574;4936941
"2022-04-17 23:50:00";19020847;22522568,827831496;4883009
"2022-04-18 00:00:00";19017600;22524292,60259669;4841285
"2022-04-18 00:10:00";19003653;22526493,31228655;4807872
"2022-04-18 00:20:00";19018926;22529131,77885888;4793836
"2022-04-18 00:30:00";19046011;22532089,190691635;4775746
"2022-04-18 00:40:00";19062908;22535188,816032484;4766767
"2022-04-18 00:50:00";19091795;22538309,095056612;4763276
"2022-04-18 01:00:00";19116055;22541367,602352243;4752275
"2022-04-18 01:10:00";19133396;22544180,83981988;4743946
"2022-04-18 01:20:00";19147119;22546622,555534914;4747261
"2022-04-18 01:30:00";19164006;22548664,31589477;4749436
"2022-04-18 01:40:00";19176213;22550171,931440406;4754486
"2022-04-18 01:50:00";19188217;22551066,426069394;4754173
"2022-04-18 02:00:00";19212475;22551536,44188978;4750517
"2022-04-18 02:10:00";19185684;22551196,45897718;4730697
"2022-04-18 02:20:00";19181553;22550133,110870115;4736452
"2022-04-18 02:30:00";19171097;22548350,410617404;4735477
"2022-04-18 02:40:00";19139299;22545723,174788613;4732633
"2022-04-18 02:50:00";19105789;22542291,154991604;4718328
"2022-04-18 03:00:00";19052970;22538093,65885116;4692791
"2022-04-18 03:10:00";18949159;22532823,78160635;4653742
"2022-04-18 03:20:00";18881338;22526719,12885612;4623496
"2022-04-18 03:30:00";18798636;22519742,220724538;4590153
"2022-04-18 03:40:00";18706207;22511878,18483515;4552861
"2022-04-18 03:50:00";18630948;22503165,59625475;4515547
"2022-04-18 04:00:00";18560163;22493791,75740924;4481476
"2022-04-18 04:10:00";18470627;22483562,998529855;4455804
"2022-04-18 04:20:00";18425526;22472721,304350514;4450145
"2022-04-18 04:30:00";18394483;22461425,111124877;4448365
"2022-04-18 04:40:00";18345346;22449486,08245537;4447604
"2022-04-18 04:50:00";18302400;22436938,390255738;4442552
"2022-04-18 05:00:00";18249612;22423855,326850243;4419312
"2022-04-18 05:10:00";18151668;22410063,704081275;4394110
"2022-04-18 05:20:00";18087255;22395466,635125734;4371791
"2022-04-18 05:30:00";18049002;22380374,165199965;4352679
"2022-04-18 05:40:00";18014495;22364771,362842917;4334679
"2022-04-18 05:50:00";18012695;22348749,138895776;4318308
"2022-04-18 06:00:00";18047237;22332617,298810802;4298757
"2022-04-18 06:10:00";18078835;22316275,25140472;4303769
"2022-04-18 06:20:00";18138409;22299828,25872445;4319500
"2022-04-18 06:30:00";18151874;22282944,44557029;4311993
"2022-04-18 06:40:00";18266792;22266234,7006521;4345837
"2022-04-18 06:50:00";18374551;22249594,781747513;4378948
"2022-04-18 07:00:00";18471345;22232782,603836145;4410778
"2022-04-18 07:10:00";18572970;22216201,868916295;4453263
"2022-04-18 07:20:00";18703172;22199354,24783094;4502665
"2022-04-18 07:30:00";18818819;22182491,231683474;4544273
"2022-04-18 07:40:00";18952353;22165724,608453155;4586344
"2022-04-18 07:50:00";19113054;22148977,330451578;4644054
"2022-04-18 08:00:00";19273062;22132262,86359004;4699748
"2022-04-18 08:10:00";19440899;22115676,88506721;4765139
"2022-04-18 08:20:00";19614910;22099394,337674905;4828446
"2022-04-18 08:30:00";19805105;22083291,063977025;4899547
"2022-04-18 08:40:00";19980985;22067392,008872498;4959284
"2022-04-18 08:50:00";20165813;22051661,085640114;5012101
"2022-04-18 09:00:00";20312928;22035941,480457775;5049347
"2022-04-18 09:10:00";20482968;22020738,624001533;5104389
"2022-04-18 09:20:00";20668726;22005619,97081749;5154301
"2022-04-18 09:30:00";20819227;21990599,59650264;5190034
"2022-04-18 09:40:00";20991593;21975942,66013537;5231456
"2022-04-18 09:50:00";21185975;21961766,77661405;5277623
"2022-04-18 10:00:00";21361246;21947928,33166694;5309934
"2022-04-18 10:10:00";21578313;21934616,90125943;5378078
"2022-04-18 10:20:00";21799516;21921816,35695546;5441450
"2022-04-18 10:30:00";22027340;21909638,17797678;5510327
"2022-04-18 10:40:00";22259756;21897847,55134482;5588220
"2022-04-18 10:50:00";22527453;21886659,104562607;5672353
"2022-04-18 11:00:00";22800476;21875915,453881588;5767822
"2022-04-18 11:10:00";23073575;21865658,714330964;5887433
"2022-04-18 11:20:00";23351809;21855901,48377678;5986507
"2022-04-18 11:30:00";23612057;21846498,889133334;6103131
"2022-04-18 11:40:00";23917034;21837661,160297185;6241943
"2022-04-18 11:50:00";24221313;21829514,870444957;6378799
"2022-04-18 12:00:00";24519842;21821930,39798517;6521746
"2022-04-18 12:10:00";24796288;21814700,01613369;6652643
"2022-04-18 12:20:00";25061238;21807765,705527313;6782061
"2022-04-18 12:30:00";25359484;21801441,185110576;6922610
"2022-04-18 12:40:00";25614096;21795561,61726022;7047793
"2022-04-18 12:50:00";25910089;21790352,134598956;7185589
"2022-04-18 13:00:00";26113459;21785425,615132473;7258879
"2022-04-18 13:10:00";26324177;21780835,062055845;7368549
"2022-04-18 13:20:00";26609169;21777149,457930494;7499159
"2022-04-18 13:30:00";26759725;21773684,154092975;7564464
"2022-04-18 13:40:00";26948585;21770914,110684175;7637867
"2022-04-18 13:50:00";26997552;21768066,30460529;7662173
"2022-04-18 14:00:00";27113591;21765742,91313074;7681059
"2022-04-18 14:10:00";27177283;21763824,566418074;7697758
"2022-04-18 14:20:00";27204086;21762098,869845886;7683143
"2022-04-18 14:30:00";27172227;21760575,70795116;7654905
"2022-04-18 14:40:00";27096083;21759603,305538334;7619884
"2022-04-18 14:50:00";27014092;21758423,695646033;7577388
"2022-04-18 15:00:00";26856384;21757496,09015727;7484084
"2022-04-18 15:10:00";26615218;21756814,779884864;7391942
"2022-04-18 15:20:00";26446700;21756324,304526106;7314622
"2022-04-18 15:30:00";26281928;21755968,67607282;7237048
"2022-04-18 15:40:00";26040790;21755570,20044551;7134089
"2022-04-18 15:50:00";25875366;21755425,038282238;7054008
"2022-04-18 16:00:00";25698526;21755332,70558585;6970789
"2022-04-18 16:10:00";25458508;21755381,349377513;6876898
"2022-04-18 16:20:00";25298887;21755544,64969633;6817160
"2022-04-18 16:30:00";25166586;21755890,715484347;6769355
"2022-04-18 16:40:00";25052383;21756487,15457155;6722573
"2022-04-18 16:50:00";24950673;21757106,576554146;6678497
"2022-04-18 17:00:00";24873722;21757854,69903046;6631678
"2022-04-18 17:10:00";24786664;21757251,397757944;6605264
"2022-04-18 17:20:00";24735020;21756771,356624935;6595588
"2022-04-18 17:30:00";24691920;21756360,999958687;6583001
"2022-04-18 17:40:00";24635379;21755920,74922189;6553639
"2022-04-18 17:50:00";24587606;21755488,220748633;6545636
"2022-04-18 18:00:00";24544477;21755002,368609868;6519130
"2022-04-18 18:10:00";24470907;21754490,637553018;6507750
"2022-04-18 18:20:00";24398309;21753856,257126916;6498295
"2022-04-18 18:30:00";24330526;21753107,289559573;6488180
"2022-04-18 18:40:00";24249766;21752213,974718362;6468097
"2022-04-18 18:50:00";24166813;21751229,07420261;6445058
"2022-04-18 19:00:00";24059195;21750056,49836459;6408042
"2022-04-18 19:10:00";23904307;21748636,956370845;6364059
"2022-04-18 19:20:00";23770282;21746976,11816228;6332996
"2022-04-18 19:30:00";23609961;21744998,001928054;6288266
"2022-04-18 19:40:00";23434236;21742586,34654051;6232052
"2022-04-18 19:50:00";23251115;21739763,521690622;6165963
"2022-04-18 20:00:00";23033765;21736489,75466864;6084260
"2022-04-18 20:10:00";22768969;21732729,72453588;5991870
"2022-04-18 20:20:00";22512590;21728511,47841265;5903100
